task_id,City,T_clear,E_clear,T_dark,E_dark,Delta_T,Delta_E,latitude,hdd,cdd,ghi,t_ave,C_Total_GJ,C_Day_GJ,C_Night_GJ,H_Total_GJ,H_Day_GJ,H_Night_GJ,Total_HVAC_GJ,Annual_DNI_kWhm2,Annual_DHI_kWhm2,t_avg,t_min,t_max,avg_rh,avg_ws,shgc_clear,shgc_dark,Delta_SHGC,Ave_SHGC
ARG_Santa.Fe_Ceres_872570_ArgTMY_tc0.9_ec0.1_td0.9_ed0.1,ARG_Santa.Fe_Ceres_872570_ArgTMY,0.9,0.1,0.9,0.1,0,0,-29.88,824.8,3605.1,1847.31,19.53,324.8991,233.8653,91.0338,19.9327,4.7478,15.1849,344.8318,1844.36,782.2,19.53,-3.8,39.6,69.63,4.07,0.901883,0.901883,0,0.901883
ARG_Santa.Fe_Ceres_872570_ArgTMY_tc0.7_ec0.5_td0.3_ed0.8,ARG_Santa.Fe_Ceres_872570_ArgTMY,0.7,0.5,0.3,0.8,0.4,0.3,-29.88,824.8,3605.1,1847.31,19.53,248.3059,181.3185,66.9874,27.3101,6.2381,21.072,275.616,1844.36,782.2,19.53,-3.8,39.6,69.63,4.07,0.738268,0.409899,0.328369,0.5740835
ARG_Santa.Fe_Ceres_872570_ArgTMY_tc0.9_ec0.1_td0.5_ed0.8,ARG_Santa.Fe_Ceres_872570_ArgTMY,0.9,0.1,0.5,0.8,0.4,0.7,-29.88,824.8,3605.1,1847.31,19.53,270.5175,196.7935,73.724,22.9471,5.3125,17.6346,293.4646,1844.36,782.2,19.53,-3.8,39.6,69.63,4.07,0.901883,0.571595,0.330288,0.736739
ARG_Santa.Fe_Ceres_872570_ArgTMY_tc0.8_ec0.3_td0.5_ed0.9,ARG_Santa.Fe_Ceres_872570_ArgTMY,0.8,0.3,0.5,0.9,0.3,0.6,-29.88,824.8,3605.1,1847.31,19.53,268.8526,195.5123,73.3403,24.3873,5.6162,18.771,293.2399,1844.36,782.2,19.53,-3.8,39.6,69.63,4.07,0.820522,0.570103,0.250419,0.6953125
ARG_Santa.Fe_Ceres_872570_ArgTMY_tc0.9_ec0.1_td0.9_ed0.9,ARG_Santa.Fe_Ceres_872570_ArgTMY,0.9,0.1,0.9,0.9,0,0.8,-29.88,824.8,3605.1,1847.31,19.53,317.2352,230.0355,87.1997,20.412,4.834,15.578,337.6472,1844.36,782.2,19.53,-3.8,39.6,69.63,4.07,0.901883,0.901537,0.000346,0.90171
ARG_Santa.Fe_Ceres_872570_ArgTMY_tc0.9_ec0.1_td0.1_ed0.1,ARG_Santa.Fe_Ceres_872570_ArgTMY,0.9,0.1,0.1,0.1,0.8,0,-29.88,824.8,3605.1,1847.31,19.53,252.1098,187.3796,64.7303,25.1061,5.7043,19.4018,277.2159,1844.36,782.2,19.53,-3.8,39.6,69.63,4.07,0.901883,0.285257,0.616626,0.59357
ARG_Santa.Fe_Ceres_872570_ArgTMY_tc0.7_ec0.2_td0.1_ed0.2,ARG_Santa.Fe_Ceres_872570_ArgTMY,0.7,0.2,0.1,0.2,0.6,0,-29.88,824.8,3605.1,1847.31,19.53,247.142,183.2855,63.8565,26.9906,6.1004,20.8903,274.1326,1844.36,782.2,19.53,-3.8,39.6,69.63,4.07,0.741935,0.280975,0.46096,0.511455
AUS_ACT.Canberra.949260_IWEC_tc0.6_ec0.3_td0.3_ed0.3,AUS_ACT.Canberra.949260_IWEC,0.6,0.3,0.3,0.3,0.3,0,-35.3,2263.1,1553,1792.02,12.73,100.7938,78.7559,22.0379,131.8827,43.0629,88.8199,232.6765,1772.93,687.17,12.73,-6.8,36.3,67.8,2.87,0.660822,0.427877,0.232945,0.5443495
ARG_Santa.Fe_Ceres_872570_ArgTMY_tc0.5_ec0.6_td0.4_ed0.7,ARG_Santa.Fe_Ceres_872570_ArgTMY,0.5,0.6,0.4,0.7,0.1,0.1,-29.88,824.8,3605.1,1847.31,19.53,260.638,189.9721,70.6659,28.4218,6.6041,21.8177,289.0598,1844.36,782.2,19.53,-3.8,39.6,69.63,4.07,0.575575,0.492892,0.082683,0.5342335
AUS_ACT.Canberra.949260_IWEC_tc0.6_ec0.2_td0.4_ed0.6,AUS_ACT.Canberra.949260_IWEC,0.6,0.2,0.4,0.6,0.2,0.4,-35.3,2263.1,1553,1792.02,12.73,101.1101,78.5517,22.5585,128.157,41.7906,86.3665,229.2671,1772.93,687.17,12.73,-6.8,36.3,67.8,2.87,0.664027,0.495226,0.168801,0.5796265
ARG_Santa.Fe_Ceres_872570_ArgTMY_tc0.4_ec0.5_td0.3_ed0.7,ARG_Santa.Fe_Ceres_872570_ArgTMY,0.4,0.5,0.3,0.7,0.1,0.2,-29.88,824.8,3605.1,1847.31,19.53,249.8997,182.5762,67.3235,29.8267,6.8964,22.9304,279.7264,1844.36,782.2,19.53,-3.8,39.6,69.63,4.07,0.499023,0.413018,0.086005,0.4560205
